58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,77,89,66,18,80,25,74,36,76,99,32,68,5,82,70,48,29,19,14,51,87,42,34,52,92,78,22,45,100,81,65,1,83,79,12,47,4,37,53,84,20,64,98,67,11,57,13,72,71,30,94,101,35,31,6,61,54,2,49,60,26,102,27,17,44,90,0,63,95,24,93,75,69,97,7,23,88,16,56,8,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,77,89,18,66,80,25,32,36,99,76,74,68,5,82,70,48,29,19,51,14,34,42,52,87,92,78,22,45,81,100,65,83,1,79,12,4,47,37,53,84,64,20,98,11,67,72,57,13,30,71,94,35,101,6,61,31,54,2,60,49,26,27,102,44,0,17,90,95,93,63,75,24,7,23,97,69,88,56,8,16,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,77,89,18,66,80,25,74,76,36,99,68,32,5,70,82,48,29,19,51,14,52,34,42,87,92,78,22,45,81,100,65,1,83,12,79,4,47,53,37,84,20,64,98,67,11,72,57,13,71,94,30,101,35,6,61,31,54,2,26,49,60,102,27,17,90,0,44,63,93,75,95,24,23,7,88,97,69,56,16,8,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,89,77,18,66,80,25,32,36,74,99,76,68,5,70,82,48,29,19,14,51,52,87,42,34,92,78,45,22,100,81,65,83,1,79,12,4,47,37,53,84,64,20,98,67,11,72,13,57,30,71,94,101,35,31,6,61,2,54,60,26,49,102,27,44,0,90,17,93,24,95,75,63,23,97,69,88,7,56,16,8,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,89,77,66,18,80,25,74,36,76,99,32,68,5,70,82,29,48,19,51,14,42,52,34,87,92,78,22,45,65,100,81,1,83,79,12,4,47,37,53,84,20,64,98,11,67,57,13,72,30,94,71,101,35,31,6,61,54,2,60,26,49,102,27,44,90,0,17,75,93,63,24,95,69,88,7,97,23,56,8,16,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,77,89,18,66,80,25,74,76,36,99,68,32,5,70,82,29,48,19,14,51,52,42,34,87,92,78,22,45,81,65,100,83,1,79,12,47,4,37,53,64,20,84,98,11,67,57,13,72,94,71,30,101,35,31,6,61,54,2,60,26,49,27,102,90,44,17,0,63,75,24,93,95,7,23,97,88,69,16,56,8,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,77,89,66,18,80,25,32,36,76,99,74,68,5,70,82,48,29,19,51,14,34,42,52,87,92,78,45,22,100,65,81,83,1,79,12,47,4,53,37,20,84,64,98,11,67,72,57,13,71,30,94,35,101,61,6,31,54,2,26,49,60,27,102,17,44,0,90,95,24,93,63,75,97,69,88,23,7,8,56,16,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,77,89,18,66,80,25,74,76,36,99,68,32,5,70,82,48,29,19,51,14,87,42,34,52,92,78,45,22,65,81,100,83,1,79,12,47,4,37,53,20,64,84,98,67,11,57,72,13,71,94,30,35,101,31,61,6,54,2,60,49,26,27,102,44,0,90,17,24,63,95,75,93,7,69,88,97,23,8,56,16,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,77,89,66,18,80,25,32,36,74,76,99,68,5,82,70,29,48,19,14,51,52,34,87,42,92,78,45,22,65,100,81,1,83,12,79,47,4,37,53,64,20,84,98,11,67,72,57,13,71,94,30,101,35,31,61,6,54,2,60,26,49,102,27,44,90,17,0,24,93,75,63,95,97,7,69,23,88,16,8,56,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,89,77,18,66,80,25,74,76,36,99,68,32,5,70,82,29,48,19,51,14,87,42,34,52,92,78,45,22,65,100,81,1,83,79,12,47,4,37,53,84,64,20,98,11,67,13,57,72,30,71,94,35,101,61,31,6,54,2,60,49,26,102,27,17,90,44,0,63,24,95,93,75,88,97,23,7,69,16,8,56,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,89,77,66,18,80,25,74,36,76,99,68,32,5,82,70,29,48,19,14,51,52,34,42,87,92,78,22,45,65,100,81,83,1,12,79,4,47,37,53,20,84,64,98,11,67,13,72,57,30,94,71,35,101,61,31,6,54,2,26,60,49,27,102,0,44,90,17,95,93,63,75,24,88,7,97,69,23,56,8,16,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,89,77,18,66,80,25,32,36,74,76,99,68,5,82,70,48,29,19,14,51,34,87,42,52,92,78,22,45,100,81,65,1,83,79,12,47,4,37,53,20,64,84,98,67,11,57,13,72,30,94,71,35,101,6,61,31,54,2,60,26,49,102,27,44,90,17,0,24,95,75,63,93,69,23,88,97,7,16,56,8,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,89,77,66,18,80,25,74,76,36,99,68,32,5,82,70,29,48,19,51,14,52,34,42,87,92,78,45,22,81,100,65,83,1,12,79,4,47,37,53,84,20,64,98,67,11,13,72,57,71,94,30,35,101,31,61,6,2,54,49,60,26,102,27,44,90,0,17,93,24,75,63,95,7,88,97,23,69,16,8,56,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,89,77,66,18,80,25,32,36,76,74,99,68,5,82,70,48,29,19,51,14,87,42,34,52,92,78,45,22,65,100,81,1,83,12,79,47,4,53,37,64,20,84,98,67,11,72,13,57,71,94,30,35,101,31,6,61,54,2,49,60,26,27,102,90,17,0,44,24,63,75,93,95,23,7,97,69,88,56,8,16,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,77,89,18,66,80,25,32,36,74,76,99,68,5,70,82,29,48,19,51,14,42,34,52,87,92,78,45,22,81,65,100,83,1,79,12,47,4,37,53,64,84,20,98,67,11,57,13,72,94,30,71,101,35,6,61,31,2,54,26,60,49,27,102,0,90,44,17,63,75,93,24,95,88,69,7,23,97,8,16,56,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,77,89,18,66,80,25,74,76,36,99,68,32,5,82,70,29,48,19,51,14,34,52,87,42,92,78,22,45,100,81,65,1,83,79,12,4,47,53,37,20,84,64,98,11,67,72,13,57,94,71,30,101,35,6,61,31,54,2,49,26,60,102,27,44,90,0,17,95,24,63,75,93,97,7,88,69,23,16,8,56,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,77,89,18,66,80,25,32,36,99,74,76,68,5,70,82,29,48,19,14,51,42,52,87,34,92,78,22,45,100,65,81,1,83,12,79,47,4,53,37,20,84,64,98,11,67,13,57,72,71,94,30,101,35,31,6,61,54,2,60,26,49,27,102,90,0,17,44,95,75,63,24,93,97,88,7,23,69,56,16,8,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,77,89,18,66,80,25,32,36,76,99,74,68,5,82,70,48,29,19,14,51,87,42,34,52,92,78,45,22,65,100,81,1,83,12,79,47,4,37,53,64,20,84,98,11,67,57,13,72,71,94,30,101,35,61,6,31,54,2,49,60,26,27,102,44,0,17,90,75,95,24,93,63,23,88,7,69,97,56,16,8,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,89,77,18,66,80,25,74,36,76,99,32,68,5,70,82,29,48,19,51,14,52,87,34,42,92,78,45,22,100,65,81,83,1,12,79,4,47,37,53,20,84,64,98,67,11,13,72,57,30,71,94,35,101,61,31,6,2,54,49,60,26,102,27,17,44,90,0,95,93,24,75,63,88,23,7,97,69,16,56,8,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,89,77,18,66,80,25,32,36,74,99,76,68,5,82,70,48,29,19,14,51,52,42,34,87,92,78,45,22,65,81,100,83,1,79,12,4,47,37,53,64,84,20,98,67,11,72,13,57,71,30,94,101,35,61,31,6,54,2,60,49,26,102,27,44,90,17,0,63,93,24,95,75,7,97,69,88,23,8,56,16,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,77,89,18,66,80,25,74,76,36,99,32,68,5,70,82,29,48,19,51,14,52,87,42,34,92,78,45,22,100,65,81,1,83,12,79,4,47,37,53,64,84,20,98,67,11,13,57,72,30,94,71,35,101,31,6,61,54,2,49,60,26,27,102,44,17,0,90,95,63,93,75,24,7,88,69,23,97,56,16,8,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,89,77,18,66,80,25,32,36,74,99,76,68,5,82,70,48,29,19,51,14,34,42,87,52,92,78,45,22,100,81,65,83,1,79,12,4,47,53,37,84,20,64,98,11,67,13,72,57,94,30,71,35,101,31,61,6,2,54,49,60,26,102,27,90,17,0,44,93,95,75,63,24,23,88,7,97,69,8,56,16,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,89,77,18,66,80,25,74,76,36,99,68,32,5,70,82,48,29,19,51,14,42,34,87,52,92,78,45,22,100,81,65,1,83,12,79,47,4,53,37,20,64,84,98,11,67,13,72,57,94,71,30,35,101,31,61,6,2,54,26,49,60,27,102,17,44,90,0,95,93,75,63,24,7,97,23,88,69,56,16,8,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,89,77,66,18,80,25,74,36,76,99,68,32,5,82,70,48,29,19,14,51,52,87,42,34,92,78,45,22,65,100,81,83,1,79,12,4,47,53,37,84,20,64,98,67,11,72,13,57,30,94,71,101,35,6,61,31,2,54,49,26,60,102,27,44,0,17,90,63,75,95,93,24,23,88,69,97,7,56,16,8,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,89,77,18,66,80,25,74,76,36,99,32,68,5,82,70,29,48,19,14,51,34,42,52,87,92,78,45,22,65,81,100,83,1,79,12,47,4,53,37,20,64,84,98,67,11,72,13,57,30,94,71,101,35,61,6,31,54,2,26,60,49,102,27,44,0,17,90,95,93,24,63,75,7,23,97,88,69,16,56,8,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,89,77,66,18,80,25,74,36,76,99,32,68,5,82,70,48,29,19,14,51,34,87,42,52,92,78,45,22,81,100,65,83,1,12,79,47,4,37,53,84,64,20,98,11,67,57,13,72,94,30,71,101,35,61,6,31,54,2,49,60,26,27,102,0,90,44,17,63,24,95,75,93,97,88,69,7,23,8,56,16,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,77,89,18,66,80,25,74,36,76,99,68,32,5,70,82,48,29,19,51,14,42,52,87,34,92,78,45,22,81,100,65,83,1,79,12,4,47,37,53,64,84,20,98,11,67,13,72,57,94,71,30,101,35,6,61,31,54,2,60,26,49,102,27,90,44,0,17,63,95,93,24,75,97,69,23,7,88,16,56,8,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,89,77,66,18,80,25,32,36,76,74,99,68,5,82,70,48,29,19,14,51,34,52,87,42,92,78,22,45,100,81,65,1,83,79,12,47,4,53,37,64,20,84,98,11,67,13,57,72,30,71,94,35,101,61,31,6,2,54,49,60,26,102,27,90,17,44,0,63,24,75,93,95,88,23,69,7,97,8,16,56,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,77,89,18,66,80,25,32,36,76,74,99,68,5,70,82,48,29,19,14,51,42,52,34,87,92,78,45,22,81,65,100,83,1,12,79,47,4,37,53,64,20,84,98,67,11,57,13,72,30,94,71,35,101,31,6,61,2,54,26,60,49,102,27,90,0,17,44,24,63,95,75,93,23,7,88,97,69,16,56,8,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,77,89,66,18,80,25,32,36,99,76,74,68,5,70,82,48,29,19,14,51,34,42,52,87,92,78,45,22,65,100,81,83,1,79,12,4,47,37,53,64,20,84,98,67,11,13,72,57,94,30,71,101,35,31,61,6,54,2,49,26,60,27,102,17,44,0,90,93,95,75,63,24,69,88,23,7,97,8,16,56,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,89,77,18,66,80,25,32,36,99,74,76,68,5,70,82,29,48,19,51,14,34,87,42,52,92,78,22,45,81,100,65,1,83,79,12,47,4,53,37,64,84,20,98,67,11,72,57,13,30,71,94,101,35,61,6,31,54,2,49,60,26,102,27,90,0,17,44,24,75,63,93,95,97,23,88,69,7,8,16,56,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,89,77,18,66,80,25,32,36,99,76,74,68,5,82,70,48,29,19,14,51,52,87,42,34,92,78,22,45,65,81,100,83,1,79,12,4,47,53,37,64,20,84,98,11,67,72,13,57,30,71,94,101,35,31,61,6,54,2,49,26,60,27,102,90,44,0,17,93,75,63,24,95,7,23,97,88,69,8,56,16,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,77,89,66,18,80,25,74,36,76,99,68,32,5,82,70,29,48,19,14,51,87,34,42,52,92,78,22,45,81,65,100,83,1,79,12,4,47,37,53,20,64,84,98,67,11,13,57,72,30,94,71,35,101,31,6,61,2,54,49,60,26,102,27,44,90,17,0,75,95,63,24,93,23,7,88,69,97,8,56,16,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,89,77,66,18,80,25,32,36,76,74,99,68,5,82,70,29,48,19,14,51,87,52,42,34,92,78,45,22,100,65,81,83,1,12,79,4,47,53,37,64,20,84,98,67,11,57,72,13,71,94,30,35,101,6,61,31,54,2,49,60,26,102,27,90,0,44,17,63,93,95,75,24,23,88,69,7,97,8,56,16,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,89,77,18,66,80,25,32,36,74,99,76,68,5,82,70,48,29,19,51,14,52,87,42,34,92,78,22,45,81,100,65,1,83,12,79,47,4,53,37,20,84,64,98,11,67,72,13,57,30,71,94,35,101,61,31,6,2,54,49,60,26,102,27,90,17,0,44,24,75,95,63,93,88,7,97,23,69,8,16,56,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,89,77,66,18,80,25,74,76,36,99,32,68,5,70,82,48,29,19,14,51,87,34,52,42,92,78,45,22,81,65,100,83,1,12,79,4,47,53,37,84,20,64,98,11,67,13,72,57,71,30,94,101,35,31,6,61,2,54,60,26,49,102,27,0,90,17,44,63,75,24,95,93,88,97,7,69,23,56,16,8,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,77,89,66,18,80,25,74,76,36,99,32,68,5,70,82,48,29,19,14,51,52,34,42,87,92,78,45,22,81,65,100,83,1,12,79,47,4,37,53,20,64,84,98,67,11,13,72,57,30,94,71,35,101,61,31,6,2,54,60,26,49,102,27,17,90,44,0,93,75,24,95,63,97,23,88,69,7,56,16,8,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,77,89,18,66,80,25,32,36,76,99,74,68,5,82,70,48,29,19,14,51,34,52,87,42,92,78,45,22,81,65,100,83,1,12,79,4,47,53,37,20,84,64,98,67,11,57,13,72,94,30,71,35,101,6,31,61,54,2,60,26,49,102,27,17,0,44,90,75,24,63,95,93,97,88,7,69,23,8,16,56,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,77,89,66,18,80,25,74,76,36,99,32,68,5,82,70,29,48,19,14,51,87,34,52,42,92,78,22,45,100,65,81,83,1,79,12,4,47,53,37,84,64,20,98,67,11,57,72,13,30,94,71,101,35,61,6,31,2,54,26,60,49,102,27,90,44,17,0,63,24,93,75,95,69,7,97,23,88,16,56,8,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,89,77,18,66,80,25,74,36,76,99,32,68,5,82,70,29,48,19,51,14,87,42,34,52,92,78,45,22,100,81,65,83,1,12,79,47,4,37,53,20,64,84,98,67,11,57,72,13,71,94,30,35,101,31,61,6,2,54,26,49,60,27,102,17,44,90,0,63,75,24,93,95,23,69,7,88,97,56,16,8,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,89,77,66,18,80,25,74,36,76,99,32,68,5,82,70,48,29,19,51,14,42,34,52,87,92,78,45,22,65,81,100,1,83,12,79,4,47,37,53,20,64,84,98,67,11,57,72,13,71,94,30,101,35,31,61,6,2,54,60,26,49,102,27,90,0,17,44,63,95,24,75,93,7,97,88,69,23,16,56,8,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,89,77,66,18,80,25,74,36,76,99,32,68,5,70,82,29,48,19,51,14,87,34,52,42,92,78,22,45,65,100,81,1,83,12,79,47,4,37,53,64,84,20,98,67,11,13,72,57,94,30,71,35,101,6,61,31,54,2,60,49,26,27,102,17,0,44,90,95,63,93,75,24,69,88,7,23,97,56,8,16,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,77,89,18,66,80,25,74,76,36,99,32,68,5,70,82,29,48,19,14,51,87,52,34,42,92,78,45,22,81,65,100,1,83,79,12,47,4,37,53,20,84,64,98,11,67,72,13,57,30,71,94,35,101,31,6,61,2,54,49,60,26,102,27,17,44,0,90,24,95,93,75,63,69,88,7,97,23,16,8,56,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,77,89,66,18,80,25,32,36,99,76,74,68,5,70,82,29,48,19,14,51,87,52,34,42,92,78,22,45,81,100,65,83,1,12,79,47,4,37,53,84,64,20,98,67,11,57,72,13,94,71,30,35,101,31,61,6,2,54,49,60,26,102,27,0,90,44,17,24,93,75,63,95,23,88,97,69,7,16,56,8,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,77,89,66,18,80,25,74,76,36,99,32,68,5,82,70,29,48,19,51,14,87,34,52,42,92,78,22,45,65,81,100,1,83,79,12,4,47,37,53,20,84,64,98,67,11,72,57,13,94,71,30,101,35,31,6,61,54,2,26,60,49,102,27,0,17,44,90,63,95,75,93,24,88,23,69,7,97,16,56,8,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,77,89,66,18,80,25,32,36,99,74,76,68,5,82,70,29,48,19,51,14,34,52,42,87,92,78,22,45,65,81,100,83,1,79,12,47,4,37,53,84,64,20,98,67,11,72,13,57,30,94,71,35,101,6,31,61,54,2,26,60,49,27,102,17,90,0,44,93,75,24,95,63,69,23,88,7,97,56,8,16,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,77,89,66,18,80,25,32,36,76,99,74,68,5,70,82,48,29,19,51,14,87,34,52,42,92,78,22,45,100,81,65,1,83,79,12,4,47,53,37,64,20,84,98,11,67,72,57,13,94,30,71,35,101,6,31,61,54,2,60,26,49,27,102,17,44,90,0,75,63,95,24,93,88,69,97,7,23,56,16,8,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,89,77,18,66,80,25,32,36,76,99,74,68,5,70,82,48,29,19,14,51,34,52,42,87,92,78,45,22,65,100,81,83,1,12,79,47,4,53,37,64,20,84,98,11,67,72,57,13,94,30,71,35,101,61,31,6,2,54,60,26,49,102,27,17,44,90,0,75,93,63,24,95,88,23,7,69,97,16,8,56,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,89,77,66,18,80,25,74,76,36,99,32,68,5,82,70,29,48,19,51,14,52,34,87,42,92,78,22,45,100,81,65,83,1,12,79,4,47,37,53,64,20,84,98,67,11,72,57,13,30,71,94,101,35,61,31,6,2,54,26,49,60,102,27,0,90,17,44,63,95,75,24,93,69,7,23,88,97,56,8,16,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,77,89,18,66,80,25,74,36,76,99,68,32,5,70,82,29,48,19,14,51,87,52,42,34,92,78,22,45,100,65,81,83,1,12,79,47,4,37,53,84,20,64,98,11,67,57,72,13,71,30,94,35,101,31,61,6,54,2,26,60,49,102,27,17,90,0,44,93,24,63,75,95,23,7,69,97,88,8,16,56,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,89,77,66,18,80,25,74,76,36,99,32,68,5,70,82,48,29,19,51,14,87,34,52,42,92,78,22,45,65,100,81,1,83,79,12,47,4,53,37,20,84,64,98,67,11,13,72,57,94,30,71,101,35,61,31,6,54,2,26,60,49,27,102,0,17,90,44,75,63,24,95,93,69,23,88,97,7,8,16,56,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,77,89,66,18,80,25,74,36,76,99,68,32,5,70,82,29,48,19,14,51,34,87,42,52,92,78,22,45,65,81,100,1,83,79,12,4,47,53,37,64,84,20,98,67,11,57,72,13,71,94,30,35,101,31,6,61,2,54,60,49,26,102,27,0,44,17,90,75,95,63,93,24,88,23,7,97,69,16,8,56,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,89,77,18,66,80,25,74,76,36,99,32,68,5,70,82,48,29,19,14,51,42,87,34,52,92,78,22,45,81,65,100,1,83,79,12,47,4,37,53,20,84,64,98,67,11,72,57,13,30,94,71,101,35,61,6,31,54,2,60,49,26,27,102,17,0,44,90,93,95,63,75,24,7,97,69,23,88,8,16,56,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,77,89,18,66,80,25,32,36,74,99,76,68,5,70,82,48,29,19,51,14,87,34,42,52,92,78,45,22,81,65,100,1,83,79,12,47,4,53,37,64,20,84,98,11,67,13,57,72,30,94,71,101,35,31,61,6,54,2,26,60,49,27,102,0,17,90,44,63,93,95,24,75,97,69,23,7,88,56,8,16,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,89,77,66,18,80,25,32,36,76,74,99,68,5,70,82,29,48,19,51,14,52,42,34,87,92,78,45,22,100,81,65,83,1,79,12,47,4,53,37,84,20,64,98,11,67,13,57,72,94,71,30,35,101,31,6,61,54,2,60,26,49,27,102,17,0,44,90,24,93,63,95,75,97,88,7,69,23,8,56,16,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,89,77,18,66,80,25,74,36,76,99,32,68,5,70,82,29,48,19,14,51,87,34,42,52,92,78,22,45,81,65,100,83,1,79,12,47,4,53,37,84,64,20,98,67,11,13,72,57,71,94,30,101,35,31,61,6,54,2,60,26,49,27,102,90,17,0,44,63,75,95,93,24,23,97,7,69,88,8,16,56,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,77,89,18,66,80,25,32,36,76,74,99,68,5,70,82,48,29,19,14,51,34,52,42,87,92,78,22,45,81,65,100,83,1,79,12,4,47,53,37,20,64,84,98,67,11,57,72,13,30,71,94,101,35,61,6,31,2,54,49,60,26,102,27,17,0,44,90,24,93,63,75,95,7,23,97,69,88,56,16,8,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,89,77,66,18,80,25,74,36,76,99,32,68,5,82,70,48,29,19,14,51,87,52,34,42,92,78,22,45,100,81,65,83,1,79,12,47,4,37,53,84,20,64,98,11,67,57,72,13,71,30,94,35,101,61,6,31,2,54,49,60,26,102,27,90,44,17,0,75,93,95,24,63,69,88,7,23,97,16,8,56,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,77,89,18,66,80,25,74,36,76,99,68,32,5,70,82,48,29,19,51,14,42,52,87,34,92,78,22,45,65,81,100,1,83,79,12,47,4,53,37,64,20,84,98,67,11,13,72,57,30,94,71,101,35,31,6,61,54,2,26,49,60,27,102,17,44,90,0,93,75,63,95,24,97,69,7,23,88,16,56,8,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,77,89,66,18,80,25,32,36,99,74,76,68,5,82,70,48,29,19,14,51,87,34,52,42,92,78,45,22,65,81,100,83,1,79,12,47,4,37,53,20,64,84,98,11,67,57,72,13,71,30,94,35,101,6,31,61,2,54,60,49,26,102,27,0,90,44,17,24,93,63,75,95,23,88,69,97,7,8,16,56,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,89,77,18,66,80,25,32,36,99,74,76,68,5,82,70,48,29,19,14,51,42,52,87,34,92,78,45,22,81,100,65,1,83,79,12,4,47,37,53,84,64,20,98,11,67,72,13,57,71,94,30,35,101,31,6,61,54,2,26,49,60,102,27,0,17,44,90,75,24,93,95,63,69,7,88,97,23,16,8,56,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,89,77,18,66,80,25,74,36,76,99,32,68,5,70,82,29,48,19,51,14,52,34,87,42,92,78,45,22,65,81,100,1,83,12,79,4,47,37,53,20,84,64,98,67,11,57,13,72,30,71,94,101,35,6,31,61,54,2,26,49,60,27,102,90,0,17,44,63,24,93,95,75,23,88,7,97,69,16,8,56,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,86,85,50,21,59,15,39,55,77,89,66,18,80,25,74,76,36,99,68,32,5,70,82,29,48,19,14,51,42,34,87,52,92,78,22,45,100,81,65,1,83,12,79,4,47,37,53,20,64,84,98,67,11,57,72,13,71,94,30,101,35,6,31,61,2,54,26,49,60,102,27,0,44,17,90,75,93,95,63,24,23,7,97,88,69,56,8,16,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,85,86,50,21,59,15,39,55,77,89,66,18,80,25,74,76,36,99,68,32,5,82,70,48,29,19,51,14,42,87,52,34,92,78,22,45,65,81,100,1,83,79,12,4,47,53,37,20,64,84,98,67,11,57,72,13,71,30,94,35,101,6,61,31,2,54,49,26,60,27,102,44,90,17,0,75,63,95,93,24,23,97,88,69,7,16,56,8,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,77,89,66,18,80,25,74,76,36,99,32,68,5,70,82,48,29,19,14,51,52,34,87,42,92,78,22,45,81,65,100,1,83,12,79,47,4,53,37,84,64,20,98,67,11,72,13,57,30,94,71,35,101,6,61,31,2,54,49,26,60,27,102,0,44,90,17,24,95,75,63,93,23,88,97,7,69,16,56,8,28,73,91,96,
58,46,38,10,62,41,33,9,43,3,40,86,85,50,21,59,15,39,55,89,77,18,66,80,25,32,36,76,99,74,68,5,82,70,29,48,19,14,51,52,34,87,42,92,78,22,45,81,65,100,83,1,12,79,4,47,53,37,84,64,20,98,11,67,57,72,13,30,94,71,35,101,6,61,31,2,54,60,26,49,27,102,90,17,0,44,63,24,95,93,75,7,97,88,69,23,56,8,16,28,73,91,96,
58,46,38,10,62,41,33,9,3,43,40,85,86,50,21,59,15,39,55,89,77,66,18,80,25,32,36,99,76,74,68,5,82,70,29,48,19,51,14,42,34,52,87,92,78,45,22,100,81,65,83,1,79,12,4,47,37,53,20,64,84,98,67,11,57,72,13,71,94,30,35,101,61,31,6,54,2,60,26,49,102,27,17,0,44,90,75,24,63,95,93,7,69,23,88,97,8,16,56,28,73,91,96,
